shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_osm_node_id,shape_model_node_id
700003,44.942527899999995,-93.1052094,101,187912474,66953
700003,44.943409,-93.104089,102,187880954,53517
700003,44.94398459999999,-93.1033689,103,497168691,32880
700003,44.9442225,-93.1030544,104,2458502303,25277
700003,44.94453699999999,-93.10277099999999,105,2091715037,118119
700003,44.9446584,-93.102674,106,2091715038,118120
700003,44.94553479999999,-93.10181899999999,107,519336962,100781
700003,44.94565579999999,-93.10115090000001,108,772371510,19072
700003,44.9451338,-93.0975656,109,187863167,44250
700003,44.9451469,-93.09666690000002,110,187863166,44252
700003,44.9451795,-93.09564499999999,111,187863165,44249
700003,44.9456837,-93.09447370000001,112,187863178,44259
700003,44.9462704,-93.0932595,113,187923583,70839
700003,44.94685020000001,-93.0920708,114,187858776,41990
700003,44.9474358,-93.09086440000002,115,187899922,62145
700003,44.9480786,-93.089477,116,187854528,39430
700003,44.9487217,-93.08811570000002,117,187916873,68608
700003,44.9492636,-93.08698620000001,118,187940544,76167
700003,44.9498132,-93.0858334,119,187867603,46665
700003,44.95014940000001,-93.08509620000001,120,2053025178,150855
700003,44.9494268,-93.0844074,121,187890517,57484
700003,44.9493482,-93.0843403,122,1392859216,126324
700003,44.949242600000005,-93.08424740000001,123,187890516,57483
700003,44.9486069,-93.08362890000001,124,187866382,45985
700003,44.9502001,-93.0802621,125,3497288805,98429
700003,44.954221399999994,-93.07195340000001,126,524837661,4764
700003,44.95270759999999,-93.0701657,127,524837942,4785
700003,44.95169909999999,-93.0693012,128,524837874,4779
700003,44.95105529999999,-93.06889580000002,129,187857674,41489
700003,44.9505835,-93.0684445,130,187857672,41487
700003,44.9515557,-93.06670970000002,131,187866343,45957
700003,44.951572799999994,-93.0647815,132,187886526,55555
700003,44.95151,-93.062988,133,187899995,62186
700003,44.951328499999995,-93.06083459999999,134,187897748,61203
700003,44.9513148,-93.05828890000001,135,187899997,62188
700003,44.9513128,-93.05573100000001,136,187893395,59015
700003,44.9504007,-93.0557276,137,187893393,59014
700003,44.94962490000001,-93.05575400000001,138,187893392,59013
700003,44.948704,-93.0557702,139,187893390,59012
700002,44.948704,-93.0557702,48,187893390,59012
700002,44.94962490000001,-93.05575400000001,49,187893392,59013
700002,44.9504007,-93.0557276,50,187893393,59014
700002,44.9513128,-93.05573100000001,51,187893395,59015
700002,44.9513148,-93.05828890000001,52,187899997,62188
700002,44.951328499999995,-93.06083459999999,53,187897748,61203
700002,44.95151,-93.062988,54,187899995,62186
700002,44.951572799999994,-93.0647815,55,187886526,55555
700002,44.9515557,-93.06670970000002,56,187866343,45957
700002,44.9505835,-93.0684445,57,187857672,41487
700002,44.95105529999999,-93.06889580000002,58,187857674,41489
700002,44.95349739999999,-93.0745814,59,187890679,57562
700002,44.95207020000001,-93.0802618,60,2487484544,83888
700002,44.95149149999999,-93.079722,61,2487484543,83887
700002,44.950872600000004,-93.08091429999999,62,3497288806,98430
700002,44.949242600000005,-93.08424740000001,63,187890516,57483
700002,44.9486069,-93.08362890000001,64,187866382,45985
700002,44.949242600000005,-93.08424740000001,65,187890516,57483
700002,44.9493482,-93.0843403,66,1392859216,126324
700002,44.9494268,-93.0844074,67,187890517,57484
700002,44.95014940000001,-93.08509620000001,68,2053025178,150855
700002,44.9506366,-93.0855533,69,962133964,11188
700002,44.95083069999999,-93.0861645,70,1888749444,84899
700002,44.9506171,-93.0866025,71,187867604,46666
700002,44.9500656,-93.0877584,72,187942357,77077
700002,44.94951569999999,-93.0889131,73,187916875,68609
700002,44.9488806,-93.0902397,74,187854529,39425
700002,44.94822839999999,-93.091634,75,187899923,62146
700002,44.9476402,-93.0928707,76,187858777,41991
700002,44.9470709,-93.0940445,77,187923585,70841
700002,44.9464948,-93.0952494,78,187865924,45691
700002,44.94604229999999,-93.0961915,79,1554214921,69793
700002,44.946026700000004,-93.0964943,80,187865910,45683
700002,44.94606199999999,-93.096851,81,187865914,45685
700002,44.9460884,-93.0971839,82,498645316,7688
700002,44.9461092,-93.0974011,83,187865915,45687
700002,44.94632840000001,-93.0996457,84,519336968,100784
700002,44.9463936,-93.10035740000001,85,519336966,100782
700002,44.9464276,-93.1006816,86,187865920,45688
700002,44.94598839999999,-93.101485,87,772371525,19076
700002,44.945904,-93.1016213,88,519336956,100779
700002,44.94569679999999,-93.1019195,89,772371521,19074
700002,44.94507000000001,-93.1025454,90,519336952,100775
700002,44.9447216,-93.10281359999999,91,517223216,91723
700002,44.944608,-93.10290909999999,92,517223372,91789
700002,44.94398459999999,-93.1033689,93,497168691,32880
700002,44.9442225,-93.1030544,94,2458502303,25277
700002,44.944398299999996,-93.1025879,95,2458502312,25284
700002,44.94323109999999,-93.10159540000001,96,187856107,40451
700002,44.94243680000001,-93.10262990000001,97,187880952,53515
700002,44.943409,-93.104089,98,187880954,53517
700002,44.942527899999995,-93.1052094,99,187912474,66953
700002,44.9416567,-93.1063054,100,187917971,68929
700002,44.941302399999984,-93.1067862,101,187879146,52618
700002,44.94067799999999,-93.1077085,102,187917975,68930
700002,44.940142200000004,-93.108494,103,187887542,56006
700002,44.939546899999996,-93.1093688,104,187890778,57601
700002,44.9389787,-93.11018829999999,105,187885356,55079
700002,44.93838279999999,-93.1110683,106,187917977,68931
700002,44.93784809999999,-93.1118698,107,187890167,57348
700002,44.93740220000001,-93.11252420000001,108,187879008,52542
700002,44.93629920000002,-93.1141324,109,187917979,68932
700002,44.9355234,-93.11528050000001,110,187888761,56721
700002,44.9350427,-93.1159834,111,187910571,66302
700002,44.9341287,-93.11733079999999,112,187918029,68940
700002,44.9341361,-93.1183748,113,187936285,74724
700002,44.9341365,-93.118535,114,187936286,74725
700002,44.934135,-93.11961099999999,115,187862803,44064
700002,44.93412659999999,-93.1207979,116,187922596,70537
700002,44.9341257,-93.12109509999999,117,187922605,70541
700002,44.934127000000004,-93.1220061,118,187934582,74241
700002,44.934124,-93.12319509999999,119,187887085,55799
700002,44.9341171,-93.124424,120,187854423,39365
700002,44.9341066,-93.12568990000001,121,187851038,37734
700002,44.934115500000004,-93.128425,122,689781452,123015
700002,44.9341153,-93.12924340000001,123,187892085,58399
700002,44.9341391,-93.13385699999999,124,187883263,54358
700002,44.9346911,-93.13385799999999,125,187883261,54357
700002,44.9346891,-93.131314,126,187868023,46899
700002,44.9344298,-93.131321,127,187868000,46886
700002,44.9346891,-93.131314,128,187868023,46899
700002,44.93480110000001,-93.131313,129,187868022,46898
700002,44.93569339999999,-93.131304,130,187948022,79814
700002,44.9357073,-93.13386,131,187883259,54356
700002,44.9346911,-93.13385799999999,132,187883261,54357
700002,44.9341391,-93.13385699999999,133,187883263,54358
700002,44.9341383,-93.1360225,134,3071141455,137735
700002,44.934161399999994,-93.13640459999999,135,187860779,43004
700002,44.9341437,-93.136794,136,3071141458,137736
700002,44.93414969999999,-93.1377605,137,187936292,74729
700002,44.93416100000001,-93.1389375,138,187890295,57392
700002,44.93416660000001,-93.1414948,139,187888280,56476
700002,44.93417120000001,-93.1429628,140,187936293,74730
700002,44.93417159999999,-93.14403670000002,141,187936294,74731
700001,44.948704,-93.0557702,48,187893390,59012
700001,44.94962490000001,-93.05575400000001,49,187893392,59013
700001,44.9504007,-93.0557276,50,187893393,59014
700001,44.9513128,-93.05573100000001,51,187893395,59015
700001,44.9513148,-93.05828890000001,52,187899997,62188
700001,44.951328499999995,-93.06083459999999,53,187897748,61203
700001,44.95151,-93.062988,54,187899995,62186
700001,44.951572799999994,-93.0647815,55,187886526,55555
700001,44.9515557,-93.06670970000002,56,187866343,45957
700001,44.9505835,-93.0684445,57,187857672,41487
700001,44.95105529999999,-93.06889580000002,58,187857674,41489
700001,44.95349739999999,-93.0745814,59,187890679,57562
700001,44.95207020000001,-93.0802618,60,2487484544,83888
700001,44.95149149999999,-93.079722,61,2487484543,83887
700001,44.950872600000004,-93.08091429999999,62,3497288806,98430
700001,44.949242600000005,-93.08424740000001,63,187890516,57483
700001,44.9486069,-93.08362890000001,64,187866382,45985
700001,44.949242600000005,-93.08424740000001,65,187890516,57483
700001,44.9493482,-93.0843403,66,1392859216,126324
700001,44.9494268,-93.0844074,67,187890517,57484
700001,44.95014940000001,-93.08509620000001,68,2053025178,150855
700001,44.9506366,-93.0855533,69,962133964,11188
700001,44.95083069999999,-93.0861645,70,1888749444,84899
700001,44.9506171,-93.0866025,71,187867604,46666
700001,44.9500656,-93.0877584,72,187942357,77077
700001,44.94951569999999,-93.0889131,73,187916875,68609
700001,44.9488806,-93.0902397,74,187854529,39425
700001,44.94822839999999,-93.091634,75,187899923,62146
700001,44.9476402,-93.0928707,76,187858777,41991
700001,44.9470709,-93.0940445,77,187923585,70841
700004,44.94685020000001,-93.0920708,1,187858776,41990
700004,44.9474358,-93.09086440000002,2,187899922,62145
700004,44.9480786,-93.089477,3,187854528,39430
700004,44.9487217,-93.08811570000002,4,187916873,68608
700004,44.9492636,-93.08698620000001,5,187940544,76167
700004,44.9498132,-93.0858334,6,187867603,46665
700004,44.95014940000001,-93.08509620000001,7,2053025178,150855
700004,44.9494268,-93.0844074,8,187890517,57484
700004,44.9493482,-93.0843403,9,1392859216,126324
700004,44.949242600000005,-93.08424740000001,10,187890516,57483
700004,44.9486069,-93.08362890000001,11,187866382,45985
700004,44.9502001,-93.0802621,12,3497288805,98429
700004,44.954221399999994,-93.07195340000001,13,524837661,4764
700004,44.95270759999999,-93.0701657,14,524837942,4785
700004,44.95169909999999,-93.0693012,15,524837874,4779
700004,44.95105529999999,-93.06889580000002,16,187857674,41489
700004,44.9505835,-93.0684445,17,187857672,41487
700004,44.9515557,-93.06670970000002,18,187866343,45957
700004,44.951572799999994,-93.0647815,19,187886526,55555
700004,44.95151,-93.062988,20,187899995,62186
700004,44.951328499999995,-93.06083459999999,21,187897748,61203
700004,44.9513148,-93.05828890000001,22,187899997,62188
700004,44.9513128,-93.05573100000001,23,187893395,59015
700004,44.9504007,-93.0557276,24,187893393,59014
700004,44.94962490000001,-93.05575400000001,25,187893392,59013
700004,44.948704,-93.0557702,26,187893390,59012
670001,44.9448627,-93.0936912,1,187866334,45946
670001,44.9456837,-93.09447370000001,2,187863178,44259
670001,44.9464948,-93.0952494,3,187865924,45691
670001,44.94812650000001,-93.0968453,4,519337002,100811
670001,44.948243100000006,-93.0969583,5,519337000,100806
670001,44.9490542,-93.0977157,6,187912168,66866
670001,44.94987999999999,-93.098486,7,187877905,51941
670001,44.950556799999994,-93.0991593,8,187850361,37424
670001,44.95100139999999,-93.0981209,9,695316163,23488
670001,44.951074299999995,-93.097836,10,695316162,23487
670001,44.9515815,-93.0966663,11,187858785,41998
670001,44.95217529999999,-93.095435,12,187887699,56120
670001,44.952961299999984,-93.09619,13,187890251,57383
670001,44.954531,-93.09788879999999,14,187888955,56845
670001,44.9552617,-93.09638340000001,15,695328254,27313
670001,44.9553393,-93.0962458,16,187848424,36532
670001,44.9557648,-93.096676,17,1906215085,147441
670001,44.9561346,-93.0965473,18,1906215094,147445
670001,44.95777300000001,-93.0927517,19,1200569516,160271
670001,44.95783719999999,-93.0917518,20,1200569578,160283
670001,44.9576611,-93.0918535,21,187848806,36677
670001,44.95514429999999,-93.0924007,22,961115885,19220
670001,44.95196920000001,-93.0975073,23,956548685,77118
670001,44.95126040000001,-93.0989793,24,956548221,76969
670001,44.9508859,-93.1044842,25,954746986,4219
670001,44.951378399999996,-93.10903470000001,26,954735058,3505
670001,44.95138000000001,-93.109863,27,516754224,118259
670001,44.9522107,-93.109773,28,516754176,118248
670001,44.9529759,-93.1094396,29,1542926073,159270
670001,44.953993200000006,-93.1092059,30,516754093,118218
670001,44.9548989,-93.10919420000002,31,516754077,118209
670001,44.9548683,-93.10604479999999,32,695054749,134506
670001,44.95194820000001,-93.106073,33,695054738,134498
670001,44.95162600000001,-93.1058946,34,872108856,67157
670001,44.95138490000001,-93.1054542,35,695054729,134496
670001,44.9513398,-93.1052319,36,695054725,134494
670001,44.9514317,-93.1051602,37,695049802,133197
670001,44.9515037,-93.1053536,38,695054726,134495
670001,44.95158519999998,-93.1055293,39,695054731,134497
670001,44.95487259999999,-93.10589920000001,40,187917230,68705
670001,44.955862200000006,-93.105962,41,695054748,134504
670001,44.9567094,-93.10595529999999,42,187883193,54315
670001,44.956841400000016,-93.1059563,43,187883253,54352
670001,44.95761509999999,-93.1059494,44,187945139,78303
670001,44.9579209,-93.10595390000002,45,187945166,78323
670001,44.958623700000004,-93.1059498,46,1551122322,93131
670001,44.9590001,-93.10595390000002,47,187953343,82056
670001,44.95925389999999,-93.1065848,48,1551122443,93192
670001,44.9603153,-93.1084375,49,187890615,57530
670001,44.95977229999999,-93.10930379999999,50,516754316,118308
670001,44.959392599999994,-93.1093564,51,516753650,117983
670001,44.9593927,-93.11059499999999,52,187869885,47968
670001,44.95938630000001,-93.11201700000001,53,187895434,59956
670001,44.95937989999999,-93.11343079999999,54,187895436,59958
670001,44.9593698,-93.11473199999999,55,187859805,42539
670001,44.959370099999994,-93.114847,56,187859801,42538
670001,44.9593749,-93.1161406,57,187895439,59961
670001,44.95937649999999,-93.1186993,58,187871042,48550
670001,44.959374100000005,-93.1212612,59,187895441,59962
670001,44.9593653,-93.1238225,60,187895443,59964
670001,44.95935730000001,-93.12622990000001,61,944811132,7112
670001,44.9601722,-93.1263387,62,1829348152,22213
670001,44.96024849999999,-93.1263437,63,944811041,7070
670001,44.961155100000006,-93.1263443,64,944811105,7091
670001,44.96205929999999,-93.1263438,65,944811173,7125
670001,44.96214419999998,-93.12634320000001,66,1829348155,22214
670001,44.9629783,-93.1262549,67,944810906,7053
670001,44.96297790000001,-93.126405,68,944811113,7101
670001,44.962969999999984,-93.1273361,69,187946077,78883
670001,44.9629708,-93.1277907,70,187946082,78885
670001,44.9629686,-93.128927,71,187898310,61477
670001,44.96297240000001,-93.13144709999999,72,187946083,78886
670001,44.96298640000001,-93.1339832,73,187936917,74907
670001,44.9629915,-93.1365075,74,187877688,51791
670001,44.963008200000004,-93.1391549,75,187946084,78887
670001,44.9630141,-93.1415712,76,187937732,75136
670001,44.9630114,-93.14409470000001,77,187946086,78889
670001,44.96302120000001,-93.1465465,78,689781480,123034
670004,44.96302120000001,-93.1465465,106,689781480,123034
670004,44.9630114,-93.14409470000001,107,187946086,78889
670004,44.9630141,-93.1415712,108,187937732,75136
670004,44.963008200000004,-93.1391549,109,187946084,78887
670004,44.9629915,-93.1365075,110,187877688,51791
670004,44.96298640000001,-93.1339832,111,187936917,74907
670004,44.96297240000001,-93.13144709999999,112,187946083,78886
670004,44.9629686,-93.128927,113,187898310,61477
670004,44.9629708,-93.1277907,114,187946082,78885
670004,44.962969999999984,-93.1273361,115,187946077,78883
670004,44.96297790000001,-93.126405,116,944811113,7101
670004,44.96214419999998,-93.12634320000001,117,1829348155,22214
670004,44.96205929999999,-93.1263438,118,944811173,7125
670004,44.961155100000006,-93.1263443,119,944811105,7091
670004,44.96117269999999,-93.1238308,120,187916595,68521
670004,44.9602737,-93.1238235,121,187925248,71439
670004,44.9593653,-93.1238225,122,187895443,59964
670004,44.95935730000001,-93.12622990000001,123,944811132,7112
670004,44.9593653,-93.1238225,124,187895443,59964
670004,44.959374100000005,-93.1212612,125,187895441,59962
670004,44.95937649999999,-93.1186993,126,187871042,48550
670004,44.9593749,-93.1161406,127,187895439,59961
670004,44.959370099999994,-93.114847,128,187859801,42538
670004,44.9593698,-93.11473199999999,129,187859805,42539
670004,44.95937989999999,-93.11343079999999,130,187895436,59958
670004,44.95938630000001,-93.11201700000001,131,187895434,59956
670004,44.9593927,-93.11059499999999,132,187869885,47968
670004,44.959392599999994,-93.1093564,133,516753650,117983
670004,44.959389,-93.1091944,134,516753984,118166
670004,44.9603153,-93.1084375,135,187890615,57530
670004,44.95925389999999,-93.1065848,136,1551122443,93192
670004,44.9590001,-93.10595390000002,137,187953343,82056
670004,44.958623700000004,-93.1059498,138,1551122322,93131
670004,44.9579209,-93.10595390000002,139,187945166,78323
670004,44.95761509999999,-93.1059494,140,187945139,78303
670004,44.956841400000016,-93.1059563,141,187883253,54352
670004,44.9567094,-93.10595529999999,142,187883193,54315
670004,44.955862200000006,-93.105962,143,695054748,134504
670004,44.9548683,-93.10604479999999,144,695054749,134506
670004,44.95194820000001,-93.106073,145,695054738,134498
670004,44.95162600000001,-93.1058946,146,872108856,67157
670004,44.95138490000001,-93.1054542,147,695054729,134496
670004,44.9513398,-93.1052319,148,695054725,134494
670004,44.94997209999999,-93.1003032,149,187879322,52718
670004,44.950556799999994,-93.0991593,150,187850361,37424
670004,44.95100139999999,-93.0981209,151,695316163,23488
670004,44.95038600000001,-93.09746109999999,152,695316160,23486
670004,44.95012049999999,-93.0971584,153,187886068,55396
670004,44.94961729999999,-93.096553,154,187914398,67681
670004,44.948594,-93.0955175,155,187915870,68305
670004,44.9470709,-93.0940445,156,187923585,70841
670004,44.9462704,-93.0932595,157,187923583,70839
670004,44.9454724,-93.0924482,158,187923581,70838
670004,44.9448627,-93.0936912,159,187866334,45946
160003,44.9556338,-93.1465617,28,716319384,32489
160003,44.955635,-93.1441011,29,716319397,32501
160003,44.9556373,-93.1415703,30,716319412,32520
160003,44.95563799999999,-93.13902970000001,31,716319446,32548
160003,44.95563049999999,-93.1364889,32,716319435,32540
160003,44.9556323,-93.13395870000001,33,716319364,32473
160003,44.9556334,-93.13143000000001,34,716319390,32496
160003,44.95563420000001,-93.128896,35,716319404,32514
160003,44.9556286,-93.12638879999999,36,944810967,7058
160003,44.955628600000004,-93.1262213,37,944811049,7076
160003,44.9556505,-93.1212484,38,716319380,32486
160003,44.9558468,-93.121245,39,716319423,32528
160003,44.955836600000005,-93.1238015,40,716319436,32539
160003,44.9566723,-93.1238061,41,187883205,54323
160003,44.95667889999999,-93.12124890000001,42,187883203,54321
160003,44.9558468,-93.121245,43,716319423,32528
160003,44.9556505,-93.1212484,44,716319380,32486
160003,44.95566289999999,-93.11866540000001,45,716319396,32500
160003,44.9556703,-93.1161249,46,716319409,32517
160003,44.95567319999999,-93.11471829999999,47,716319399,32511
160003,44.955691,-93.1132911,48,716319360,32469
160003,44.95570659999999,-93.11104859999999,49,716319458,32553
160003,44.95569450000002,-93.10940920000002,50,716319389,32493
160003,44.95489920000001,-93.1094127,51,516753730,118037
160003,44.9539929,-93.1094214,52,516753734,118039
160003,44.95334609999999,-93.1095385,53,1546585697,156472
160003,44.9522103,-93.1099505,54,516753836,118090
160003,44.95138530000001,-93.11004559999999,55,516753863,118107
160003,44.9502973,-93.1096551,56,516803620,136296
160003,44.9500098,-93.10890859999999,57,1543706793,61362
160003,44.949081899999996,-93.1073928,58,695049793,133188
160003,44.94897739999998,-93.10719499999999,59,695049794,133189
160003,44.9490811,-93.10710759999999,60,695049795,133190
160003,44.9513398,-93.1052319,61,695054725,134494
160003,44.94997209999999,-93.1003032,62,187879322,52718
160003,44.950556799999994,-93.0991593,63,187850361,37424
160003,44.95100139999999,-93.0981209,64,695316163,23488
160003,44.95038600000001,-93.09746109999999,65,695316160,23486
160003,44.95012049999999,-93.0971584,66,187886068,55396
160003,44.94961729999999,-93.096553,67,187914398,67681
160003,44.948594,-93.0955175,68,187915870,68305
160003,44.9470709,-93.0940445,69,187923585,70841
160003,44.9462704,-93.0932595,70,187923583,70839
160003,44.9454724,-93.0924482,71,187923581,70838
160003,44.94465449999999,-93.0916339,72,517224694,92318
160003,44.94452209999999,-93.0915152,73,517224723,92332
160003,44.945082000000006,-93.0903603,74,517224716,92330
160003,44.94550939999999,-93.0894785,75,2046915106,18950
160003,44.9456658,-93.0891559,76,517224705,92325
160003,44.94592430000001,-93.0888437,77,517224739,92340
160003,44.9462976,-93.0882918,78,2045501939,80600
160003,44.946520699999994,-93.0879958,79,187854526,39422
160003,44.9471342,-93.0866994,80,187866377,45981
160003,44.94826139999999,-93.0843372,81,187866381,45984
160003,44.94774149999999,-93.08549609999999,82,187866380,45983
160001,44.94774149999999,-93.08549609999999,1,187866380,45983
160001,44.9471342,-93.0866994,2,187866377,45981
160001,44.9479764,-93.08740329999999,3,187916871,68606
160001,44.94731390000001,-93.0887276,4,187854527,39424
160001,44.9466436,-93.0900913,5,187899921,62144
160001,44.94579019999999,-93.089277,6,517224710,92326
160001,44.945210700000004,-93.0904787,7,517224690,92316
160001,44.946065399999995,-93.0913121,8,187858774,41989
160001,44.94685020000001,-93.0920708,9,187858776,41990
160001,44.9476402,-93.0928707,10,187858777,41991
160001,44.9484519,-93.093631,11,187858022,41623
160001,44.9491572,-93.0943161,12,187858779,41992
160001,44.9497372,-93.0948855,13,187858780,41993
160001,44.95075360000001,-93.0958708,14,187858782,41995
160001,44.95022639999999,-93.0969458,15,1665348874,64287
160001,44.951074299999995,-93.097836,16,695316162,23487
160001,44.95179540000001,-93.0986292,17,695316149,23480
160001,44.9517316,-93.0988645,18,695316146,23479
160001,44.951369299999996,-93.09996269999999,19,187890246,57382
160001,44.9514317,-93.1051602,20,695049802,133197
160001,44.9515037,-93.1053536,21,695054726,134495
160001,44.95138490000001,-93.1054542,22,695054729,134496
160001,44.94918729999999,-93.1072998,23,695049792,133187
160001,44.950103600000006,-93.1088196,24,5899271374,168757
160001,44.9502,-93.1090431,25,516803516,136254
160001,44.95037729999999,-93.1094714,26,516803632,136301
160001,44.95138000000001,-93.109863,27,516754224,118259
160001,44.9522107,-93.109773,28,516754176,118248
160001,44.9529759,-93.1094396,29,1542926073,159270
160001,44.953993200000006,-93.1092059,30,516754093,118218
160001,44.9548989,-93.10919420000002,31,516754077,118209
160001,44.95569520000001,-93.10920420000001,32,716319401,32510
160001,44.95588800000001,-93.1091876,33,716319413,32521
160001,44.95588669999999,-93.1093848,34,716319449,32549
160001,44.9558626,-93.11059820000001,35,716319361,32470
160001,44.9558754,-93.1134355,36,716319369,32475
160001,44.955871200000004,-93.1148468,37,716319381,32487
160001,44.95586890000001,-93.11613009999999,38,716319415,32519
160001,44.95585719999999,-93.11868299999999,39,716319411,32518
160001,44.9558468,-93.121245,40,716319423,32528
160001,44.955836600000005,-93.1238015,41,716319436,32539
160001,44.9558292,-93.1262193,42,944811110,7095
160001,44.95583189999999,-93.126386,43,944810884,7049
160001,44.95582919999999,-93.128895,44,716319377,32483
160001,44.95582739999999,-93.13142990000001,45,716319370,32476
160001,44.9558277,-93.1339571,46,716319383,32488
160001,44.95583189999999,-93.1364945,47,716319417,32529
160001,44.95583330000001,-93.1390269,48,716319430,32533
160001,44.95583100000001,-93.141574,49,716319445,32547
160001,44.9558297,-93.1440932,50,716319374,32480
160001,44.9558364,-93.1465599,51,716319408,32516
710013,44.91954470000001,-93.0595863,110,653442637,50577
710013,44.92213329999999,-93.0623918,111,187908293,65468
710013,44.9230358,-93.0631667,112,187893988,59324
710013,44.9239448,-93.0638174,113,653442656,50581
710013,44.9248515,-93.06495179999999,114,187866939,46298
710013,44.924828700000006,-93.06694279999999,115,187866937,46296
710013,44.92602289999999,-93.0669386,116,187931004,73017
710013,44.926780900000004,-93.0683228,117,1990325505,28884
710013,44.92707599999999,-93.068955,118,187845810,35382
710013,44.927627,-93.070655,119,187847781,36271
710013,44.92846420000001,-93.073217,120,187874284,50291
710013,44.92899659999999,-93.0749469,121,3511333565,49037
710013,44.92935489999999,-93.07632109999999,122,652974763,73154
710013,44.92949649999999,-93.07682750000001,123,187931000,73016
710013,44.92974379999999,-93.0779688,124,187930997,73015
710013,44.9299437,-93.07840709999999,125,3093399072,20280
710013,44.93139340000001,-93.08052409999999,126,187885937,55352
710013,44.93158530000001,-93.08079090000001,127,187900591,62440
710013,44.93224300000001,-93.08081130000001,128,187900589,62439
710013,44.93309729999999,-93.0808432,129,187900587,62438
710013,44.9347984,-93.0808804,130,187900583,62436
710013,44.9356404,-93.0808958,131,187900581,62434
710013,44.9383477,-93.0825381,132,652981846,75318
710013,44.938470499999994,-93.0826412,133,652981847,75319
710013,44.94039089999999,-93.08423420000001,134,187900573,62429
710013,44.94132929999999,-93.08501600000001,135,187891416,57992
710013,44.9454567,-93.0889389,136,2046915097,18947
710013,44.9456658,-93.0891559,137,517224705,92325
710013,44.94579019999999,-93.089277,138,517224710,92326
710013,44.9466436,-93.0900913,139,187899921,62144
710013,44.9474358,-93.09086440000002,140,187899922,62145
710013,44.94822839999999,-93.091634,141,187899923,62146
710013,44.9490287,-93.09239840000001,142,187858024,41625
710013,44.94974879999999,-93.09310030000002,143,187899925,62148
710013,44.9505209,-93.09383620000001,144,187899927,62150
710013,44.951353299999994,-93.0946457,145,187886069,55397
710013,44.95217529999999,-93.095435,146,187887699,56120
710013,44.952961299999984,-93.09619,147,187890251,57383
710013,44.954531,-93.09788879999999,148,187888955,56845
710013,44.9552617,-93.09638340000001,149,695328254,27313
710013,44.9553393,-93.0962458,150,187848424,36532
710013,44.9557648,-93.096676,151,1906215085,147441
710013,44.9561346,-93.0965473,152,1906215094,147445
710013,44.95777300000001,-93.0927517,153,1200569516,160271
710013,44.9578771,-93.0927975,154,1200569437,160244
710013,44.95881760000001,-93.091277,155,187921518,70157
710013,44.959955,-93.0913348,156,187873722,49924
710013,44.96179469999999,-93.0916554,157,6013050891,170110
710013,44.96191110000001,-93.0916057,158,6013050892,170112
710013,44.96608189999999,-93.09081570000001,159,2307229041,131203
710013,44.9668704,-93.09078670000001,160,2307229069,131216
710013,44.96698979999999,-93.0908031,161,2307229072,131219
710013,44.9669245,-93.08932270000001,162,2307229073,131220
710013,44.9609315,-93.0906255,163,187848830,36683
710013,44.9592749,-93.09079820000001,164,187881692,53828
710013,44.95751309999999,-93.09099520000001,165,961116065,19268
710013,44.953655700000006,-93.0907887,166,961069470,8237
710013,44.95320799999999,-93.09049920000001,167,187852319,38340
710013,44.9524894,-93.0897628,168,187946605,79139
710013,44.95380099999999,-93.088631,169,187869024,47440
710013,44.954132,-93.088953,170,187850511,37487
710013,44.9551063,-93.0905285,171,961086418,11339
710013,44.95624899999999,-93.0910005,172,961117695,19632
710013,44.961085,-93.09035490000001,173,961117623,19607
710013,44.96686100000001,-93.0889873,174,2307229071,131218
710013,44.966658,-93.087292,175,2307229063,131212
710013,44.9665343,-93.08731209999999,176,2564047349,93482
710013,44.96651549999999,-93.087149,177,2564047348,93481
710013,44.96620780000001,-93.0855338,178,493882338,3261
710013,44.96732790000001,-93.08553359999999,179,187915382,68075
710013,44.96809969999999,-93.08551740000001,180,187861805,43520
710013,44.96905069999999,-93.0855115,181,187933803,73922
710013,44.97011380000001,-93.08549000000001,182,187933804,73923
710013,44.97013079999999,-93.0836922,183,187928396,72289
710013,44.9710285,-93.0836948,184,187906812,64914
710013,44.9719338,-93.08369509999999,185,187928400,72291
710013,44.972844,-93.08366219999999,186,187928402,72293
710013,44.97373500000001,-93.083675,187,187928404,72294
710013,44.97464589999999,-93.08368229999999,188,187866435,46020
710013,44.9755511,-93.0836818,189,187928405,72295
710013,44.976455,-93.0836914,190,187881106,53604
710013,44.9773731,-93.0836834,191,187869118,47500
710013,44.97735999999999,-93.082392,192,187869123,47503
710013,44.977372,-93.081147,193,187869127,47506
710013,44.97738499999999,-93.07987,194,187869128,47507
710013,44.97919689999999,-93.079875,195,187889999,57270
710013,44.979763899999995,-93.0787057,196,187890001,57271
710013,44.9803879,-93.07744659999999,197,2106546489,161723
710013,44.9804913,-93.0772494,198,187866018,45768
710013,44.981038,-93.076111,199,187890005,57273
710013,44.9828241,-93.0761313,200,187874460,50364
710013,44.983585999999995,-93.076133,201,187899074,61776
710013,44.984644,-93.076142,202,187899075,61777
8600005,44.980654,-93.088891,130,187849454,36959
8600005,44.97311489999999,-93.0887801,131,187849411,36945
8600005,44.97161140000001,-93.0887973,132,187881647,53818
8600005,44.9669245,-93.08932270000001,133,2307229073,131220
8600005,44.9609315,-93.0906255,134,187848830,36683
